,year,branch_name,hour,amount_in_gbp
9196,2015.0,Bargoed outlet,22.0,52974003.51
9197,2019.0,Uttlesford branch,2.0,52971796.6456
9198,2018.0,Cheshire East outlet,22.0,52971195.1296
9199,2015.0,Glasgow City outlet,19.0,52969856.166
9200,2020.0,Sefton outlet,22.0,52961620.61
9201,2017.0,Selby branch,0.0,52958080.4994
9202,2016.0,Chorley store,12.0,52958013.7004
9203,2011.0,Hampshire branch,19.0,52951827.9262
9204,2019.0,Larne store,0.0,52950839.6004
9205,2013.0,East Sussex outlet,7.0,52949803.393800005
9206,2017.0,Uttlesford branch,22.0,52947887.5812
9207,2014.0,Lincolnshire store,12.0,52942407.5136
9208,2017.0,Armagh outlet,18.0,52942377.978
9209,2014.0,Uttlesford branch,10.0,52937287.9464
9210,2019.0,Hampshire branch,0.0,52937015.3774
9211,2015.0,West Oxfordshire outlet,7.0,52936486.749
9212,2018.0,Isle of Wight store,6.0,52934856.15360001
9213,2020.0,Bracknell Forest store,0.0,52934363.43
9214,2019.0,Lancashire store,20.0,52934261.0972
9215,2014.0,Cheshire East outlet,4.0,52933110.304800004
9216,2017.0,Glasgow City outlet,4.0,52932947.5126
9217,2018.0,Chorley store,23.0,52932816.50880001
9218,2014.0,Fareham outlet,12.0,52930327.7712
9219,2020.0,York outlet,6.0,52929304.27
9220,2020.0,North Ayrshire store,15.0,52927763.27
9221,2012.0,Lancashire store,11.0,52926943.89360001
9222,2018.0,Hinckley and Bosworth branch,23.0,52923695.472
9223,2020.0,Haringey store,16.0,52922674.83
9224,2011.0,Barry outlet,11.0,52922427.4494
9225,2014.0,Lambeth store,7.0,52921767.2368
9226,2014.0,Chiltern store,6.0,52919803.6224
9227,2010.0,North Yorkshire store,7.0,52917919.632
9228,2019.0,North Yorkshire outlet,0.0,52915292.6876
9229,2019.0,Lincoln branch,21.0,52914342.95
9230,2018.0,Powys outlet,21.0,52914251.23200001
9231,2012.0,Stoke-on-Trent store,8.0,52910251.43880001
9232,2013.0,Sefton outlet,10.0,52909476.746800005
9233,2018.0,Larne store,2.0,52908583.6608
9234,2013.0,Lincoln branch,5.0,52908076.24540001
9235,2013.0,South Northamptonshire store,10.0,52905700.92540001
9236,2015.0,Mole Valley store,1.0,52904046.654
9237,2016.0,Uttlesford branch,0.0,52902474.616
9238,2010.0,Mole Valley store,18.0,52901413.88
9239,2014.0,Darlington store,7.0,52900686.9248
9240,2013.0,Armagh outlet,8.0,52899131.35100001
9241,2015.0,North Yorkshire outlet,1.0,52894513.593
9242,2011.0,Newham branch,18.0,52891449.825600006
9243,2016.0,Dorset outlet,17.0,52891081.9064
9244,2016.0,South Northamptonshire store,18.0,52888911.0652
9245,2020.0,East Hertfordshire branch,9.0,52888693.77
9246,2020.0,Armagh outlet,2.0,52887101.78
9247,2014.0,Oxford outlet,23.0,52884175.168
9248,2017.0,Armagh outlet,1.0,52883012.607
9249,2020.0,Isle of Anglesey outlet,21.0,52881508.9
9250,2012.0,Bargoed outlet,22.0,52878688.220400006
9251,2012.0,Sefton outlet,10.0,52877937.58800001
9252,2015.0,Tyne and Wear outlet,5.0,52873730.109
9253,2013.0,Tyne and Wear outlet,11.0,52873704.367400005
9254,2020.0,Rushcliffe branch,2.0,52873571.25
9255,2012.0,East Hertfordshire branch,9.0,52872904.2744
9256,2011.0,Fareham outlet,1.0,52870294.703
9257,2016.0,Newham branch,16.0,52870250.6132
9258,2013.0,South Northamptonshire store,8.0,52868847.680800006
9259,2019.0,Reigate and Banstead branch,7.0,52866419.2938
9260,2013.0,Hampshire branch,20.0,52864781.56640001
9261,2019.0,North Yorkshire store,12.0,52862661.719
9262,2011.0,North Yorkshire outlet,8.0,52860481.31200001
9263,2011.0,Tyne and Wear outlet,18.0,52855749.2642
9264,2012.0,Lincolnshire store,14.0,52854562.11840001
9265,2017.0,Armagh outlet,17.0,52853724.0682
9266,2015.0,Mole Valley store,17.0,52852952.754
9267,2013.0,Larne store,5.0,52852900.62340001
9268,2019.0,Hinckley and Bosworth branch,5.0,52851363.7792
9269,2020.0,Reigate and Banstead branch,6.0,52849798.61
9270,2013.0,Powys outlet,2.0,52848926.47740001
9271,2012.0,York outlet,19.0,52845175.9416
9272,2011.0,Tyne and Wear outlet,20.0,52841304.013000004
9273,2020.0,Hampshire branch,2.0,52840495.2
9274,2020.0,Lambeth store,1.0,52837765.64
9275,2012.0,Castle Point outlet,7.0,52837721.655600004
9276,2016.0,Hampshire branch,2.0,52836559.6428
9277,2014.0,Haringey store,14.0,52833461.8944
9278,2020.0,Newark and Sherwood store,2.0,52825329.73
9279,2015.0,Armagh outlet,3.0,52825304.79
9280,2015.0,Richmondshire outlet,19.0,52825162.743
9281,2018.0,Larne store,15.0,52825128.6432
9282,2012.0,Bracknell Forest store,13.0,52822092.4896
9283,2013.0,Shepway store,6.0,52821219.358600006
9284,2020.0,Fylde outlet,13.0,52820056.35
9285,2017.0,Fylde outlet,19.0,52817876.529
9286,2013.0,North Yorkshire store,17.0,52814862.60840001
9287,2018.0,Bassetlaw outlet,5.0,52814753.1168
9288,2015.0,Cheshire East outlet,11.0,52814322.594
9289,2012.0,Rushcliffe branch,3.0,52812411.9852
9290,2013.0,Lichfield outlet,8.0,52806951.889800005
9291,2015.0,Rugby branch,3.0,52805800.359
9292,2010.0,Mole Valley store,20.0,52803855.032
9293,2016.0,Bassetlaw outlet,19.0,52803074.1268
9294,2016.0,Staffordshire store,11.0,52801653.3064
9295,2012.0,Shepway store,11.0,52797869.06520001
9296,2011.0,Stoke-on-Trent store,0.0,52797822.1928
9297,2012.0,Uttlesford branch,11.0,52797369.90360001
9298,2016.0,North Ayrshire store,12.0,52784544.4068
9299,2011.0,Larne store,3.0,52783377.1466
9300,2013.0,North Yorkshire outlet,14.0,52782983.53500001
9301,2014.0,Richmondshire outlet,0.0,52779320.9944
9302,2015.0,Castle Point outlet,5.0,52779091.941
9303,2018.0,Lancashire store,15.0,52774398.8448
9304,2013.0,Bedford Borough branch,13.0,52773970.63180001
9305,2019.0,Ceredigion store,21.0,52770875.3698
9306,2013.0,East Hertfordshire branch,17.0,52764596.82960001
9307,2011.0,Staffordshire store,4.0,52762668.227000006
9308,2019.0,Shepway store,23.0,52761795.268
9309,2017.0,York outlet,7.0,52761207.971
9310,2012.0,North Yorkshire outlet,14.0,52760838.093600005
9311,2012.0,Mole Valley store,15.0,52760034.38160001
9312,2016.0,Rushcliffe branch,15.0,52756415.37
9313,2013.0,North Yorkshire outlet,16.0,52756113.12740001
9314,2014.0,East Hertfordshire branch,4.0,52755413.4184
9315,2011.0,Lincoln branch,11.0,52755143.2346
9316,2013.0,Newark and Sherwood store,3.0,52755130.99880001
9317,2012.0,Lambeth store,12.0,52750993.18440001
9318,2016.0,Colchester outlet,5.0,52750904.9932
9319,2017.0,Lincoln branch,13.0,52746214.36
9320,2016.0,Hinckley and Bosworth branch,8.0,52745363.1156
9321,2020.0,Bassetlaw outlet,5.0,52743899.93
9322,2014.0,Tyne and Wear outlet,4.0,52741595.7904
9323,2020.0,Fylde outlet,9.0,52740722.41
9324,2017.0,Lambeth store,12.0,52735553.2466
9325,2012.0,Hinckley and Bosworth branch,16.0,52719044.07840001
9326,2011.0,South Northamptonshire store,10.0,52712869.2826
9327,2018.0,Darlington store,20.0,52712788.67520001
9328,2012.0,Glasgow City outlet,20.0,52709172.364800006
9329,2018.0,Lambeth store,10.0,52707079.4016
9330,2018.0,South Northamptonshire store,0.0,52703415.46560001
9331,2014.0,York outlet,6.0,52700771.4728
9332,2010.0,Bassetlaw outlet,23.0,52700224.264
9333,2017.0,Stoke-on-Trent store,0.0,52698632.9324
9334,2017.0,Rugby branch,1.0,52697708.7338
9335,2013.0,Bedford Borough branch,3.0,52697420.54400001
9336,2019.0,Sefton outlet,10.0,52697328.4376
9337,2015.0,Rugby branch,15.0,52696646.784
9338,2016.0,York outlet,0.0,52692042.7768
9339,2014.0,North Ayrshire store,20.0,52689224.148
9340,2017.0,Rugby branch,3.0,52687177.2276
9341,2011.0,Oxford outlet,4.0,52684684.964200005
9342,2019.0,Chiltern store,7.0,52684260.3728
9343,2013.0,Lambeth store,12.0,52683985.65840001
9344,2017.0,Isle of Wight store,16.0,52681612.0234
9345,2017.0,East Hertfordshire branch,17.0,52680100.7948
9346,2019.0,Haringey store,7.0,52679542.5744
9347,2013.0,East Sussex outlet,12.0,52676423.73000001
9348,2014.0,Hinckley and Bosworth branch,21.0,52674175.0216
9349,2020.0,Hampshire branch,8.0,52669640.27
9350,2010.0,Stoke-on-Trent store,3.0,52666381.304
9351,2020.0,Staffordshire store,18.0,52665110.92
9352,2014.0,Darlington store,16.0,52661069.0232
9353,2011.0,Epsom and Ewell store,20.0,52657039.3694
9354,2017.0,Dumfries and Galloway branch,14.0,52656262.4512
9355,2019.0,Barry outlet,1.0,52655680.6034
9356,2012.0,East Dunbartonshire branch,8.0,52655284.09680001
9357,2012.0,Dorset outlet,8.0,52653396.255600005
9358,2012.0,North Ayrshire store,4.0,52652876.396400005
9359,2016.0,East Sussex outlet,8.0,52652617.2624
9360,2013.0,Bridgend outlet,20.0,52651974.18800001
9361,2016.0,Larne store,8.0,52650882.2712
9362,2015.0,Armagh outlet,14.0,52649030.835
9363,2019.0,East Hertfordshire branch,3.0,52645350.3842
9364,2015.0,Chorley store,12.0,52643632.032
9365,2018.0,Dorset outlet,17.0,52642097.3664
9366,2015.0,Newark and Sherwood store,11.0,52641632.214
9367,2010.0,South Northamptonshire store,16.0,52641583.816
9368,2013.0,Bargoed outlet,13.0,52641426.15900001
9369,2015.0,Chiltern store,11.0,52640832.906
9370,2019.0,Selby branch,0.0,52637782.5498
9371,2018.0,North Yorkshire store,16.0,52636280.14080001
9372,2016.0,Bedford Borough branch,22.0,52632735.952
9373,2020.0,Colchester outlet,10.0,52632091.8
9374,2018.0,Lancashire store,7.0,52631736.192
9375,2014.0,Glasgow City outlet,10.0,52628609.5544
9376,2010.0,Ceredigion store,21.0,52627930.144
9377,2019.0,Cheshire East outlet,22.0,52626038.2102
9378,2013.0,Bedford Borough branch,10.0,52625830.66960001
9379,2017.0,Bargoed outlet,21.0,52624658.5514
9380,2018.0,East Sussex outlet,11.0,52623716.246400006
9381,2014.0,Darlington store,10.0,52622148.7088
9382,2016.0,Fylde outlet,7.0,52621810.6484
9383,2019.0,Colchester outlet,22.0,52616667.5384
9384,2015.0,Bridgend outlet,22.0,52616662.209
9385,2017.0,Chiltern store,4.0,52615944.5352
9386,2020.0,Armagh outlet,13.0,52615267.29
9387,2018.0,Lincoln branch,14.0,52612628.68800001
9388,2013.0,Colchester outlet,17.0,52611079.05520001
9389,2015.0,St,8.0,52609467.204
9390,2017.0,Hampshire branch,2.0,52608849.105
9391,2015.0,Rugby branch,20.0,52608756.285000004
9392,2012.0,Hampshire branch,16.0,52606438.3236
9393,2017.0,Cheshire East outlet,19.0,52605366.7904
9394,2014.0,Larne store,0.0,52604019.5912
9395,2019.0,Shepway store,20.0,52602438.3304
9396,2018.0,Bassetlaw outlet,11.0,52602398.736
9397,2010.0,Lichfield outlet,22.0,52601412.664
9398,2011.0,Powys outlet,14.0,52599043.770600006
9399,2014.0,Chorley store,21.0,52598808.2312
9400,2014.0,Haringey store,20.0,52598048.1928
9401,2013.0,East Sussex outlet,17.0,52597666.409200005
9402,2020.0,Rugby branch,1.0,52597048.52
9403,2017.0,Richmondshire outlet,8.0,52596765.0102
9404,2011.0,Isle of Wight store,21.0,52594090.429400004
9405,2018.0,East Dunbartonshire branch,5.0,52593917.923200004
9406,2015.0,York outlet,10.0,52590803.769
9407,2018.0,East Sussex outlet,1.0,52589104.233600006
9408,2020.0,East Hertfordshire branch,3.0,52589041.33
9409,2012.0,Lambeth store,10.0,52578309.756000005
9410,2013.0,Barry outlet,21.0,52578085.40460001
9411,2013.0,Reigate and Banstead branch,8.0,52576494.46480001
9412,2013.0,Bedfordshire store,3.0,52575986.755200006
9413,2017.0,Bridgend outlet,17.0,52573463.04
9414,2012.0,Bracknell Forest store,0.0,52571824.35120001
9415,2014.0,Staffordshire store,18.0,52570488.5464
9416,2017.0,Selby branch,16.0,52566588.5756
9417,2011.0,Mole Valley store,12.0,52564534.7348
9418,2014.0,Mole Valley store,6.0,52563725.8256
9419,2016.0,Lichfield outlet,11.0,52563087.3612
9420,2014.0,Fylde outlet,8.0,52561675.4168
9421,2014.0,East Sussex outlet,11.0,52559038.6376
9422,2019.0,Chiltern store,3.0,52558568.6892
9423,2011.0,Epsom and Ewell store,19.0,52558341.0288
9424,2012.0,Ceredigion store,23.0,52553343.37680001
9425,2014.0,Bassetlaw outlet,7.0,52551986.8896
9426,2018.0,Rugby branch,0.0,52549679.53920001
9427,2020.0,Selby branch,20.0,52549580.99
9428,2014.0,Isle of Wight store,7.0,52549070.8248
9429,2020.0,Shepway store,14.0,52542778.39
9430,2019.0,Glasgow City outlet,9.0,52542084.2464
9431,2020.0,Bridgend outlet,22.0,52541447.42
9432,2018.0,Hinckley and Bosworth branch,6.0,52539551.6352
9433,2018.0,North Yorkshire outlet,1.0,52538587.52640001
9434,2012.0,Cheshire East outlet,22.0,52538291.31600001
9435,2013.0,Haringey store,22.0,52535376.68660001
9436,2017.0,Isle of Wight store,12.0,52528291.9698
9437,2016.0,St,11.0,52524506.4252
9438,2019.0,Fylde outlet,17.0,52524386.3284
9439,2020.0,Fareham outlet,18.0,52523986.54
9440,2015.0,Mole Valley store,18.0,52516771.47
9441,2010.0,Ceredigion store,15.0,52516688.272
9442,2018.0,Isle of Wight store,12.0,52512752.409600005
9443,2017.0,Rushcliffe branch,2.0,52512446.4274
9444,2013.0,Reigate and Banstead branch,2.0,52508306.79340001
9445,2020.0,St,5.0,52507858.06
9446,2014.0,Bassetlaw outlet,20.0,52507694.5448
9447,2014.0,North Yorkshire store,23.0,52506529.2136
9448,2015.0,Uttlesford branch,14.0,52505721.837
9449,2020.0,Bridgend outlet,11.0,52503916.17
9450,2017.0,Bargoed outlet,1.0,52502959.3928
9451,2013.0,Armagh outlet,2.0,52501511.856000006
9452,2015.0,Darlington store,18.0,52499836.251
9453,2016.0,Cheshire East outlet,5.0,52497186.0224
9454,2019.0,Bassetlaw outlet,2.0,52495742.8198
9455,2013.0,South Northamptonshire store,18.0,52494231.62060001
9456,2018.0,Bracknell Forest store,2.0,52492694.34240001
9457,2015.0,York outlet,21.0,52491641.535000004
9458,2012.0,Powys outlet,20.0,52488010.00800001
9459,2012.0,Dumfries and Galloway branch,3.0,52482692.5644
9460,2016.0,Newham branch,10.0,52481332.0672
9461,2020.0,Ceredigion store,9.0,52480914.39
9462,2014.0,Rushcliffe branch,16.0,52480758.792
9463,2013.0,Glasgow City outlet,3.0,52479223.32200001
9464,2013.0,Peeblesshire outlet,0.0,52476415.39620001
9465,2012.0,York outlet,5.0,52475292.50040001
9466,2020.0,Chorley store,20.0,52470527.65
9467,2012.0,Armagh outlet,7.0,52468227.71400001
9468,2015.0,Selby branch,15.0,52467076.548
9469,2014.0,Uttlesford branch,13.0,52465400.9352
9470,2018.0,Powys outlet,15.0,52465059.81120001
9471,2013.0,Stoke-on-Trent store,11.0,52463966.474800006
9472,2011.0,Chiltern store,11.0,52460734.6986
9473,2019.0,Barry outlet,15.0,52458841.1158
9474,2012.0,Reigate and Banstead branch,13.0,52458643.2132
9475,2016.0,Fareham outlet,22.0,52456203.5
9476,2016.0,Staffordshire store,4.0,52454819.544
9477,2018.0,Bassetlaw outlet,12.0,52453885.7184
9478,2018.0,Barry outlet,15.0,52452414.60480001
9479,2020.0,North Yorkshire outlet,12.0,52450177.24
9480,2019.0,Isle of Anglesey outlet,23.0,52449886.8166
9481,2018.0,Peeblesshire outlet,17.0,52449765.0816
9482,2018.0,Stoke-on-Trent store,10.0,52447983.1392
9483,2016.0,Stoke-on-Trent store,8.0,52445530.7088
9484,2015.0,Rugby branch,4.0,52445221.632
9485,2014.0,Cheshire East outlet,3.0,52444350.6928
9486,2017.0,East Hertfordshire branch,18.0,52442827.4894
9487,2012.0,St,6.0,52436911.312800005
9488,2016.0,Selby branch,5.0,52433397.9696
9489,2013.0,Castle Point outlet,11.0,52433368.036000006
9490,2020.0,Fylde outlet,2.0,52431409.04
9491,2017.0,Haringey store,23.0,52431389.9736
9492,2014.0,Oxford outlet,2.0,52429238.804800004
9493,2015.0,Dumfries and Galloway branch,2.0,52427876.094
9494,2018.0,Dumfries and Galloway branch,6.0,52426175.7888
9495,2019.0,Oxford outlet,15.0,52424997.9722
9496,2018.0,Rugby branch,4.0,52424289.19680001
9497,2010.0,Lichfield outlet,2.0,52423076.088
9498,2016.0,Newark and Sherwood store,16.0,52420549.8108
9499,2016.0,Tyne and Wear outlet,13.0,52420330.7956
9500,2013.0,Reigate and Banstead branch,5.0,52419782.891200006
9501,2020.0,Chorley store,0.0,52414945.46
9502,2010.0,Mole Valley store,16.0,52413627.0
9503,2014.0,Epsom and Ewell store,17.0,52412754.636
9504,2016.0,Rushcliffe branch,6.0,52411684.6724
9505,2014.0,Rugby branch,12.0,52410619.756
9506,2019.0,Oxford outlet,5.0,52407933.4772
9507,2014.0,Richmondshire outlet,9.0,52399957.4032
9508,2017.0,Fareham outlet,10.0,52399717.2752
9509,2019.0,Bassetlaw outlet,20.0,52397185.9838
9510,2014.0,Fareham outlet,6.0,52397141.7904
9511,2012.0,Isle of Wight store,12.0,52395577.063200004
9512,2020.0,Larne store,9.0,52395561.03
9513,2018.0,Stoke-on-Trent store,0.0,52392125.664000005
9514,2017.0,Reigate and Banstead branch,22.0,52390208.9966
9515,2018.0,Fylde outlet,7.0,52387919.13600001
9516,2018.0,West Oxfordshire outlet,15.0,52386397.056
9517,2015.0,Lambeth store,14.0,52385471.478
9518,2012.0,Dorset outlet,3.0,52384945.8804
9519,2011.0,Dumfries and Galloway branch,8.0,52383928.185
9520,2014.0,Bracknell Forest store,22.0,52383628.968
9521,2015.0,Chorley store,18.0,52381286.082
9522,2015.0,Fylde outlet,21.0,52376273.244
9523,2020.0,Staffordshire store,8.0,52375599.21
9524,2016.0,Armagh outlet,4.0,52372688.0712
9525,2010.0,Newham branch,8.0,52368086.456
9526,2011.0,East Sussex outlet,23.0,52365311.1428
9527,2018.0,Peeblesshire outlet,20.0,52358413.97760001
9528,2020.0,Bassetlaw outlet,14.0,52357957.46
9529,2012.0,Fylde outlet,15.0,52355903.54400001
9530,2015.0,Glasgow City outlet,2.0,52355113.83
9531,2017.0,Richmondshire outlet,16.0,52354482.849
9532,2017.0,Epsom and Ewell store,5.0,52354026.8738
9533,2014.0,Lichfield outlet,12.0,52352364.7416
9534,2018.0,North Ayrshire store,22.0,52350721.92
9535,2016.0,Hinckley and Bosworth branch,17.0,52348471.9048
9536,2016.0,Selby branch,22.0,52347750.2844
9537,2013.0,Chiltern store,5.0,52346617.63440001
9538,2016.0,Bracknell Forest store,12.0,52344318.206
9539,2017.0,Oxford outlet,22.0,52343247.6024
9540,2012.0,Lambeth store,19.0,52341722.571600005
9541,2020.0,Forest of Dean store,21.0,52341659.82
9542,2015.0,Stoke-on-Trent store,9.0,52341022.638
9543,2015.0,Isle of Anglesey outlet,22.0,52340803.029
9544,2012.0,Castle Point outlet,10.0,52338431.208000004
9545,2017.0,North Yorkshire outlet,20.0,52338273.489
9546,2020.0,Bracknell Forest store,11.0,52336661.82
9547,2017.0,Glasgow City outlet,18.0,52333605.9284
9548,2019.0,Reigate and Banstead branch,0.0,52332220.9312
9549,2017.0,Ceredigion store,13.0,52326356.2912
9550,2016.0,Larne store,15.0,52325095.247600004
9551,2012.0,Epsom and Ewell store,7.0,52325062.8936
9552,2016.0,Hampshire branch,9.0,52324634.4196
9553,2013.0,East Dunbartonshire branch,13.0,52313130.64480001
9554,2012.0,Ceredigion store,0.0,52312590.5904
9555,2014.0,Haringey store,21.0,52311323.46
9556,2015.0,Rugby branch,17.0,52310691.009
9557,2016.0,Richmondshire outlet,18.0,52310393.0404
9558,2011.0,South Northamptonshire store,23.0,52310094.228800006
9559,2012.0,Lancashire store,9.0,52309638.19200001
9560,2016.0,Lichfield outlet,20.0,52300972.2128
9561,2015.0,Stoke-on-Trent store,13.0,52300708.839
9562,2017.0,Lancashire store,7.0,52298642.2712
9563,2012.0,Dumfries and Galloway branch,11.0,52296345.124800004
9564,2018.0,Bracknell Forest store,15.0,52295818.243200004
9565,2018.0,Newark and Sherwood store,8.0,52294766.908800006
9566,2018.0,Dorset outlet,0.0,52291586.064
9567,2017.0,Rushcliffe branch,14.0,52291504.0898
9568,2012.0,Darlington store,0.0,52289957.80680001
9569,2019.0,South Northamptonshire store,6.0,52289760.1772
9570,2013.0,Lambeth store,16.0,52288926.71880001
9571,2018.0,Chiltern store,13.0,52287153.36000001
9572,2013.0,Glasgow City outlet,19.0,52285718.875800006
9573,2013.0,Bassetlaw outlet,13.0,52283476.39140001
9574,2012.0,Isle of Anglesey outlet,5.0,52281764.12760001
9575,2014.0,Newham branch,16.0,52280763.9288
9576,2016.0,Bedford Borough branch,14.0,52279214.1208
9577,2020.0,Fylde outlet,11.0,52278907.18
9578,2011.0,Bridgend outlet,9.0,52276253.4028
9579,2014.0,Barry outlet,6.0,52272823.988
9580,2018.0,North Yorkshire store,5.0,52272132.10560001
9581,2015.0,Islington branch,13.0,52271561.934
9582,2013.0,Oxford outlet,6.0,52270829.12820001
9583,2017.0,Lambeth store,9.0,52270782.335
9584,2016.0,North Ayrshire store,9.0,52268921.722
9585,2015.0,Darlington store,7.0,52268592.726
9586,2011.0,North Ayrshire store,17.0,52267113.9042
9587,2016.0,Armagh outlet,16.0,52266858.7692
9588,2017.0,St,2.0,52265490.417
9589,2015.0,Dorset outlet,0.0,52264371.861
9590,2013.0,Peeblesshire outlet,18.0,52260238.90760001
9591,2012.0,West Oxfordshire outlet,15.0,52258564.957200006
9592,2016.0,Stoke-on-Trent store,22.0,52257760.7512
9593,2012.0,Newark and Sherwood store,11.0,52256518.86000001
9594,2018.0,Peeblesshire outlet,13.0,52252523.414400004
9595,2013.0,Glasgow City outlet,7.0,52250428.35440001
9596,2014.0,Bracknell Forest store,6.0,52246151.0384
9597,2014.0,East Dunbartonshire branch,20.0,52243923.5648
